timestamp,vrms,irms,pactive_w,preactive_var,papparent_va,pf,freq_hz,master_relay,master_fault,a1_valid,a1_pir,a1_night,a1_tilt,a1_relay,a1_bypass,a1_fault,a1_rssi,a1_inaI,a1_inaP_w,a1_savW,a1_cost_rs,a2_valid,a2_pir,a2_night,a2_tilt,a2_relay,a2_bypass,a2_fault,a2_rssi,a2_age_s
2026-04-03T02:01:00,232.16,0.627,130.18,64.94,145.48,0.895,49.86,1,0,1,1,1,0,1,0,0,-70,0.2796,1.42,0,0.2,1,0,1,0,1,0,0,-84,0
2026-04-03T02:02:00,233.82,0.821,172.3,84.83,192.05,0.897,49.82,1,0,1,0,1,0,1,0,0,-66,0.0409,0.21,1.2,0.2,1,1,1,0,1,0,0,-71,1
2026-04-03T02:03:00,232.78,0.854,178.48,87.74,198.88,0.897,50.05,1,0,1,0,1,0,1,0,0,-70,0.0423,0.2,1.21,0.2,1,0,1,0,1,0,0,-67,0
2026-04-03T02:04:00,232.19,0.44,91.45,45.36,102.08,0.896,50.08,1,0,1,1,1,0,1,0,0,-61,0.2809,1.4,0.01,0.2,1,0,1,0,1,0,0,-76,1
2026-04-03T02:05:00,232.21,0.598,123.74,63.14,138.92,0.891,50.06,1,0,1,1,1,0,1,0,0,-61,0.2844,1.42,0,0.2,1,0,1,0,1,0,0,-75,0
2026-04-03T02:06:00,232.79,0.828,171.84,87.47,192.82,0.891,50.05,1,0,1,1,1,0,1,0,0,-65,0.2827,1.41,0,0.2,1,1,1,0,1,0,0,-72,0
2026-04-03T02:07:00,232.87,0.335,69.76,35.16,78.12,0.893,49.91,1,0,1,1,1,0,1,0,0,-70,0.2845,1.43,0,0.2,1,0,1,0,1,0,0,-72,0
2026-04-03T02:08:00,232.23,0.887,184.31,91.76,205.89,0.895,49.99,1,0,1,1,1,1,1,0,0,-58,0.2825,1.41,0,0.2,1,0,1,1,1,0,0,-82,0
2026-04-03T02:09:00,231.88,0.358,74.63,36.37,83.02,0.899,50.11,1,0,1,0,1,0,1,0,0,-69,0.0413,0.2,1.21,0.2,1,1,1,0,1,0,0,-71,0
2026-04-03T02:10:00,232.79,0.682,143.15,68.7,158.78,0.902,50.02,1,0,1,0,1,0,1,0,0,-64,0.0401,0.21,1.2,0.2,1,0,1,0,1,0,0,-66,1
2026-04-03T02:11:00,231.01,0.497,103.55,49.42,114.74,0.902,50.02,1,0,1,1,1,0,1,0,0,-66,0.2879,1.42,0,0.2,1,0,1,0,1,0,0,-67,0
2026-04-03T02:12:00,232.34,0.651,136.31,65.36,151.17,0.902,49.98,1,0,1,1,1,0,1,0,0,-66,0.2835,1.39,0.02,0.2,1,0,1,0,1,0,0,-83,1
2026-04-03T02:13:00,231.64,0.232,48.33,23.52,53.75,0.899,50.17,1,0,1,0,1,0,1,0,0,-69,0.0446,0.21,1.2,0.201,1,1,1,0,1,0,0,-66,0
2026-04-03T02:14:00,233.48,0.202,42.33,20.65,47.1,0.899,49.97,1,0,1,1,1,0,1,0,0,-61,0.2838,1.41,0,0.201,1,0,1,0,1,0,0,-64,0
2026-04-03T02:15:00,231.1,0.533,110.73,53.99,123.19,0.899,50.13,1,0,1,0,1,0,1,0,0,-58,0.0421,0.2,1.21,0.201,1,0,1,0,1,0,0,-71,0
2026-04-03T02:16:00,230.92,0.601,124.91,60.48,138.78,0.9,50.08,1,0,1,0,1,0,1,0,0,-67,0.0432,0.21,1.2,0.201,1,0,1,0,1,0,0,-70,1
2026-04-03T02:17:00,232.3,0.604,127.02,59.84,140.41,0.905,49.94,1,0,1,0,1,0,1,0,0,-61,0.0431,0.21,1.2,0.201,1,0,1,0,1,0,0,-76,1
2026-04-03T02:18:00,232.27,0.481,101.23,47.19,111.69,0.906,50.08,1,0,1,0,1,0,1,0,0,-63,0.0447,0.2,1.21,0.201,1,0,1,0,1,0,0,-72,0
2026-04-03T02:19:00,232.26,0.577,121.91,55.72,134.04,0.91,49.91,1,0,1,0,1,0,1,0,0,-65,0.0386,0.21,1.2,0.201,1,1,1,0,1,0,0,-80,1
2026-04-03T02:20:00,230.77,0.203,42.86,19.07,46.91,0.914,49.95,1,0,1,1,1,0,1,0,0,-60,0.287,1.39,0.02,0.201,1,0,1,1,1,0,0,-69,1
2026-04-03T02:21:00,232.08,0.596,126.71,55.3,138.25,0.917,49.92,1,0,1,0,1,0,1,0,0,-60,0.0394,0.2,1.21,0.201,1,0,1,0,1,0,0,-72,1
2026-04-03T02:22:00,232.63,0.56,119.76,51.11,130.21,0.92,50.07,1,0,1,1,1,0,1,0,0,-66,0.2812,1.39,0.02,0.201,1,0,1,0,1,0,0,-79,0
2026-04-03T02:23:00,233.09,0.624,133.48,57.66,145.4,0.918,49.91,1,0,1,1,1,0,1,0,0,-72,0.278,1.42,0,0.201,1,0,1,0,1,0,0,-83,1
2026-04-03T02:24:00,231.97,0.501,106.89,45.68,116.24,0.919,49.98,1,0,1,1,1,0,1,0,0,-64,0.2816,1.42,0,0.201,1,0,1,0,1,0,0,-85,0
2026-04-03T02:25:00,232.05,0.513,109.3,47.01,118.98,0.919,49.99,1,0,1,1,1,0,1,0,0,-63,0.2814,1.38,0.03,0.201,1,0,1,0,1,0,0,-65,1
2026-04-03T02:26:00,232.62,0.79,168.86,72.71,183.85,0.919,49.86,1,0,1,1,1,0,1,0,0,-72,0.2852,1.46,0,0.201,1,0,1,0,1,0,0,-87,0
2026-04-03T02:27:00,232.66,0.553,117.5,52.34,128.63,0.914,49.91,1,0,1,1,1,0,1,0,0,-67,0.2845,1.43,0,0.201,1,0,1,0,1,0,0,-76,1
2026-04-03T02:28:00,231.72,0.343,72.43,32.73,79.48,0.911,50.12,1,0,1,1,1,0,1,0,0,-60,0.2816,1.42,0,0.201,1,1,1,0,1,0,0,-73,0
2026-04-03T02:29:00,232.11,0.762,162.03,70.72,176.79,0.917,50.01,1,0,1,0,1,0,1,0,0,-72,0.0407,0.2,1.21,0.202,1,0,1,0,1,0,0,-81,1
2026-04-03T02:30:00,232.13,0.678,144.23,63.08,157.42,0.916,49.98,1,0,1,0,1,0,1,0,0,-58,0.0409,0.2,1.21,0.202,1,0,1,0,1,0,0,-76,1
2026-04-03T02:31:00,232.65,0.41,87.76,37.41,95.4,0.92,50.05,1,0,1,1,1,0,1,0,0,-58,0.2841,1.39,0.02,0.202,1,0,1,0,1,0,0,-75,0
2026-04-03T02:32:00,233.43,0.613,131.75,56.06,143.18,0.92,50.02,1,0,1,1,1,0,1,0,0,-68,0.2891,1.4,0.01,0.202,1,0,1,0,1,0,0,-73,1
2026-04-03T02:33:00,232.01,0.632,134.51,58.37,146.63,0.917,50.01,1,0,1,0,1,0,1,0,0,-67,0.0433,0.21,1.2,0.202,1,0,1,0,1,0,0,-88,1
2026-04-03T02:34:00,233.92,0.543,117.22,49.21,127.13,0.922,50.01,1,0,1,0,1,0,1,0,0,-66,0.0424,0.21,1.2,0.202,1,0,1,0,1,0,0,-84,0
2026-04-03T02:35:00,231.06,0.817,174.42,72.17,188.76,0.924,49.82,1,0,1,0,1,0,1,0,0,-60,0.042,0.2,1.21,0.202,1,0,1,0,1,0,0,-80,0
2026-04-03T02:36:00,231.7,0.569,121.5,51.21,131.85,0.921,49.98,1,0,1,0,1,0,1,0,0,-59,0.0423,0.2,1.21,0.202,1,0,1,0,1,0,0,-78,0
2026-04-03T02:37:00,232.16,0.533,114.24,47.29,123.64,0.924,50.03,1,0,1,0,1,0,1,0,0,-68,0.0416,0.21,1.2,0.203,1,0,1,0,1,0,0,-69,0
2026-04-03T02:38:00,232.81,0.587,126.55,51.53,136.64,0.926,49.96,1,0,1,1,1,0,1,0,0,-59,0.2838,1.41,0,0.203,1,0,1,0,1,0,0,-65,1
2026-04-03T02:39:00,231.93,0.463,99.6,40.34,107.46,0.927,49.96,1,0,1,1,1,0,1,0,0,-69,0.2874,1.4,0.01,0.203,1,0,1,0,1,0,0,-87,1
2026-04-03T02:40:00,232.38,0.697,150.19,60.69,161.99,0.927,49.92,1,0,1,1,1,0,1,0,0,-64,0.2816,1.42,0,0.203,1,0,1,0,1,0,0,-69,0
2026-04-03T02:41:00,232.4,0.417,89.86,36.15,96.86,0.928,50.08,1,0,1,0,1,0,1,0,0,-72,0.0451,0.21,1.2,0.203,1,1,1,0,1,0,0,-79,1
2026-04-03T02:42:00,233.22,0.57,123.58,49.14,132.99,0.929,49.97,1,0,1,1,1,0,1,0,0,-60,0.2793,1.42,0,0.203,1,0,1,0,1,0,0,-72,0
2026-04-03T02:43:00,232.15,0.723,156.34,61.2,167.89,0.931,49.93,1,0,1,1,1,0,1,0,0,-66,0.2825,1.43,0,0.203,1,0,1,0,1,0,0,-83,1
2026-04-03T02:44:00,231.95,0.562,121.61,46.87,130.33,0.933,49.92,1,0,1,0,1,0,1,0,0,-58,0.0428,0.2,1.21,0.203,1,1,1,0,1,0,0,-78,0
2026-04-03T02:45:00,231.88,0.657,141.58,56.53,152.45,0.929,50.08,1,0,1,0,1,0,1,0,0,-69,0.0428,0.2,1.21,0.203,1,0,1,0,1,0,0,-67,1
2026-04-03T02:46:00,232.35,0.451,97.22,39.05,104.77,0.928,49.83,1,0,1,1,1,0,1,0,0,-60,0.2813,1.42,0,0.203,1,0,1,0,1,0,0,-72,1
2026-04-03T02:47:00,233.25,0.71,153.16,63.21,165.69,0.924,49.93,1,0,1,0,1,0,1,0,0,-65,0.0417,0.21,1.2,0.203,1,0,1,0,1,0,0,-78,1
2026-04-03T02:48:00,234.22,0.528,114.22,47.2,123.59,0.924,49.96,1,0,1,0,1,0,1,0,0,-62,0.0405,0.21,1.2,0.203,1,1,1,0,1,0,0,-67,0
2026-04-03T02:49:00,233.26,0.393,84.55,35.21,91.59,0.923,50.07,1,0,1,0,1,0,1,0,0,-68,0.04,0.21,1.2,0.203,1,0,1,0,1,0,0,-80,1
2026-04-03T02:50:00,232.76,0.628,134.71,56.92,146.24,0.921,49.84,1,0,1,0,1,0,1,0,0,-61,0.0413,0.2,1.21,0.204,1,0,1,0,1,0,0,-82,0
2026-04-03T02:51:00,232.58,0.604,128.51,56.55,140.4,0.915,50.02,1,0,1,1,1,0,1,0,0,-68,0.283,1.41,0,0.204,1,0,1,0,1,0,0,-78,0
2026-04-03T02:52:00,235.04,0.661,141.57,64.06,155.39,0.911,50.1,1,0,1,0,1,0,1,0,0,-63,0.0383,0.2,1.21,0.204,1,1,1,0,1,0,0,-87,1
2026-04-03T02:53:00,232.03,0.46,97.34,43.63,106.67,0.913,50.04,1,0,1,0,1,0,1,0,0,-64,0.0448,0.2,1.21,0.204,1,0,1,0,1,0,0,-64,0
2026-04-03T02:54:00,233.52,0.598,126.8,58.73,139.74,0.907,49.97,1,0,1,0,1,0,1,0,0,-69,0.04,0.21,1.2,0.204,1,0,1,0,1,0,0,-70,0
2026-04-03T02:55:00,232.59,0.313,65.87,30.72,72.68,0.906,50.07,1,0,1,1,1,0,1,0,0,-72,0.282,1.4,0.01,0.204,1,0,1,0,1,0,0,-70,0
2026-04-03T02:56:00,232.18,0.532,111.99,52.35,123.62,0.906,49.96,1,0,1,0,1,0,1,0,0,-65,0.0412,0.21,1.2,0.204,1,0,1,0,1,0,0,-82,1
2026-04-03T02:57:00,233.02,0.514,107.91,51.99,119.78,0.901,49.92,1,0,1,1,1,0,1,0,0,-64,0.2823,1.37,0.04,0.204,1,0,1,0,1,0,0,-65,1
2026-04-03T02:58:00,233.78,0.61,129.17,60.67,142.71,0.905,49.97,1,0,1,0,1,0,1,0,0,-66,0.0385,0.19,1.22,0.204,1,1,1,0,1,0,0,-86,1
2026-04-03T02:59:00,232.16,0.568,119.17,56.37,131.83,0.904,49.96,1,0,1,0,1,0,1,0,0,-60,0.0429,0.2,1.21,0.204,1,0,1,0,1,0,0,-85,0
2026-04-03T03:00:00,233.52,0.799,168.49,80.21,186.61,0.903,49.92,1,0,1,0,1,0,1,0,0,-70,0.038,0.21,1.2,0.205,1,1,1,0,1,0,0,-71,1
2026-04-03T03:01:00,232.3,0.484,101.67,47.97,112.42,0.904,50.0,1,0,1,0,1,0,1,0,0,-62,0.0424,0.21,1.2,0.205,1,0,1,0,1,0,0,-75,0
2026-04-03T03:02:00,233.5,0.767,161.95,76.46,179.09,0.904,50.11,1,0,1,1,1,0,1,0,0,-66,0.2809,1.42,0,0.205,1,1,1,0,1,0,0,-80,0
2026-04-03T03:03:00,233.74,0.817,172.89,81.08,190.96,0.905,49.96,1,0,1,0,1,0,1,0,0,-66,0.0409,0.21,1.2,0.205,1,0,1,0,1,0,0,-84,0
2026-04-03T03:04:00,232.79,0.59,124.63,57.92,137.43,0.907,50.0,1,0,1,1,1,0,1,0,0,-60,0.28,1.4,0.01,0.205,1,1,1,0,1,0,0,-87,1
2026-04-03T03:05:00,233.31,0.613,128.74,62.3,143.02,0.9,50.07,1,0,1,0,1,0,1,0,0,-60,0.039,0.21,1.2,0.205,1,1,1,0,1,0,0,-80,1
2026-04-03T03:06:00,232.75,0.604,126.12,62.03,140.55,0.897,50.04,1,0,1,0,1,0,1,0,0,-59,0.04,0.21,1.2,0.205,1,0,1,0,1,0,0,-73,0
2026-04-03T03:07:00,232.2,0.99,206.47,100.93,229.82,0.898,50.07,1,0,1,0,1,0,1,0,0,-59,0.0364,0.21,1.2,0.205,1,0,1,0,1,0,0,-80,0
2026-04-03T03:08:00,232.7,0.387,80.57,40.02,89.96,0.896,50.08,1,0,1,1,1,0,1,0,0,-64,0.2801,1.42,0,0.205,1,0,1,0,1,0,0,-81,0
2026-04-03T03:09:00,233.7,0.575,120.41,59.75,134.42,0.896,50.0,1,0,1,1,1,0,1,0,0,-67,0.2844,1.41,0,0.205,1,0,1,0,1,0,0,-82,1
2026-04-03T03:10:00,232.85,0.656,136.95,67.52,152.69,0.897,50.0,1,0,1,0,1,0,1,0,0,-59,0.0424,0.21,1.2,0.206,1,1,1,0,1,0,0,-81,0
2026-04-03T03:11:00,233.0,0.497,104.12,50.54,115.74,0.9,50.13,1,0,1,0,1,0,1,0,0,-59,0.0414,0.21,1.2,0.206,1,0,1,0,1,0,0,-66,1
2026-04-03T03:12:00,232.97,0.532,112.73,51.39,123.89,0.91,50.01,1,0,1,1,1,0,1,0,0,-62,0.286,1.43,0,0.206,1,1,1,0,1,0,0,-84,0
2026-04-03T03:13:00,233.37,0.405,86.1,39.02,94.53,0.911,49.99,1,0,1,0,1,0,1,0,0,-69,0.0389,0.21,1.2,0.206,1,0,1,0,1,0,0,-83,0
2026-04-03T03:14:00,230.59,0.746,155.81,72.64,171.91,0.906,50.01,1,0,1,0,1,0,1,0,0,-71,0.0415,0.21,1.2,0.206,1,0,1,0,1,0,0,-85,0
2026-04-03T03:15:00,231.81,0.532,111.81,52.21,123.4,0.906,49.98,1,0,1,1,1,0,1,0,0,-72,0.2829,1.44,0,0.206,1,0,1,0,1,0,0,-84,0
2026-04-03T03:16:00,232.96,0.639,134.53,63.91,148.94,0.903,50.04,1,0,1,1,1,0,1,0,0,-72,0.2777,1.43,0,0.206,1,0,1,0,1,0,0,-88,1
2026-04-03T03:17:00,233.22,0.666,140.36,66.58,155.35,0.903,50.0,1,0,1,0,1,0,1,0,0,-63,0.043,0.21,1.2,0.206,1,0,1,0,1,0,0,-74,0
2026-04-03T03:18:00,230.92,0.548,114.13,54.63,126.53,0.902,50.04,1,0,1,1,1,0,1,0,0,-71,0.2833,1.42,0,0.206,1,0,1,0,1,0,0,-68,1
2026-04-03T03:19:00,231.95,0.876,183.45,87.36,203.19,0.903,49.93,1,0,1,0,1,0,1,0,0,-71,0.0453,0.21,1.2,0.206,1,1,1,0,1,0,0,-70,0
2026-04-03T03:20:00,231.61,0.859,179.99,84.5,198.84,0.905,49.93,1,0,1,0,1,0,1,0,0,-68,0.0417,0.19,1.22,0.206,1,0,1,0,1,0,0,-79,0
2026-04-03T03:21:00,234.18,0.584,123.78,58.27,136.81,0.905,49.97,1,0,1,1,1,0,1,0,0,-58,0.2839,1.38,0.03,0.206,1,1,1,0,1,0,0,-67,0
2026-04-03T03:22:00,232.23,0.719,150.31,72.82,167.02,0.9,49.95,1,0,1,0,1,0,1,0,0,-67,0.0414,0.2,1.21,0.207,1,0,1,0,1,0,0,-78,0
2026-04-03T03:23:00,232.57,0.417,87.48,41.79,96.95,0.902,49.95,1,0,1,1,1,0,1,0,0,-67,0.2807,1.36,0.05,0.207,1,1,1,0,1,0,0,-66,1
2026-04-03T03:24:00,232.2,0.541,113.52,53.89,125.66,0.903,50.09,1,0,1,0,1,0,1,0,0,-70,0.043,0.2,1.21,0.207,1,0,1,0,1,0,0,-75,1
2026-04-03T03:25:00,234.62,0.57,120.18,58.86,133.82,0.898,50.05,1,0,1,0,1,0,1,0,0,-66,0.0402,0.2,1.21,0.207,1,0,1,0,1,0,0,-84,0
2026-04-03T03:26:00,232.47,0.748,155.8,77.16,173.86,0.896,49.99,1,0,1,0,1,0,1,0,0,-71,0.0434,0.21,1.2,0.207,1,0,1,0,1,0,0,-70,0
2026-04-03T03:27:00,233.16,0.458,95.46,47.98,106.84,0.893,50.06,1,0,1,0,1,0,1,0,0,-59,0.0421,0.21,1.2,0.207,1,0,1,0,1,0,0,-64,0
2026-04-03T03:28:00,233.29,0.4,82.9,42.61,93.21,0.889,50.05,1,0,1,0,1,0,1,0,0,-72,0.0358,0.21,1.2,0.207,1,0,1,0,1,0,0,-72,0
2026-04-03T03:29:00,233.6,0.471,97.73,50.36,109.94,0.889,49.96,1,0,1,1,1,0,1,0,0,-61,0.2829,1.42,0,0.207,1,0,1,0,1,0,0,-73,0
2026-04-03T03:30:00,257.81,0.454,103.94,53.54,116.92,0.889,49.99,1,2,1,0,1,0,1,0,0,-61,0.0437,0.21,1.2,0.208,1,0,1,0,1,0,0,-66,1
2026-04-03T03:31:00,254.31,0.592,133.74,69.15,150.56,0.888,49.97,1,2,1,0,1,1,1,0,0,-59,0.0408,0.21,1.2,0.208,1,0,1,0,1,0,0,-86,1
2026-04-03T03:32:00,256.6,0.663,151.05,78.43,170.2,0.888,49.95,1,2,1,0,1,0,1,0,0,-63,0.0376,0.21,1.2,0.208,1,0,1,0,1,0,0,-65,1
2026-04-03T03:33:00,255.91,0.721,163.31,85.91,184.53,0.885,50.2,1,2,1,0,1,0,1,0,0,-68,0.0409,0.22,1.19,0.208,1,0,1,0,1,0,0,-76,0
2026-04-03T03:34:00,254.9,0.364,81.88,43.53,92.73,0.883,49.97,1,2,1,1,1,0,1,0,0,-69,0.2828,1.43,0,0.208,1,1,1,0,1,0,0,-74,0
2026-04-03T03:35:00,254.86,0.634,142.17,76.62,161.5,0.88,49.98,1,2,1,0,1,0,1,0,0,-72,0.0395,0.21,1.2,0.208,1,0,1,0,1,0,0,-82,1
2026-04-03T03:36:00,233.83,0.692,142.58,76.51,161.81,0.881,50.01,1,0,1,0,1,0,1,0,0,-63,0.0396,0.2,1.21,0.208,1,0,1,0,1,0,0,-80,1
2026-04-03T03:37:00,233.49,0.704,144.48,78.46,164.41,0.879,50.02,1,0,1,0,1,0,1,0,0,-60,0.0417,0.21,1.2,0.208,1,0,1,0,1,0,0,-84,0
2026-04-03T03:38:00,233.19,0.669,137.34,73.98,156.0,0.88,49.83,1,0,1,0,1,0,1,0,0,-72,0.0427,0.21,1.2,0.209,1,1,1,0,1,0,0,-72,1
2026-04-03T03:39:00,233.08,0.59,121.41,64.54,137.5,0.883,50.04,1,0,1,0,1,0,1,0,0,-58,0.0423,0.21,1.2,0.209,1,1,1,0,1,0,0,-81,1
2026-04-03T03:40:00,232.45,0.576,118.36,62.35,133.78,0.885,50.11,1,0,1,0,1,0,1,0,0,-62,0.0431,0.21,1.2,0.209,1,1,1,0,1,0,0,-75,0
2026-04-03T03:41:00,232.74,0.736,151.57,80.05,171.41,0.884,50.12,1,0,1,0,1,0,1,0,0,-70,0.0415,0.21,1.2,0.209,1,0,1,0,1,0,0,-81,0
2026-04-03T03:42:00,232.81,0.674,138.84,73.13,156.92,0.885,50.0,1,0,1,1,1,0,1,0,0,-69,0.2839,1.42,0,0.209,1,0,1,0,1,0,0,-84,1
2026-04-03T03:43:00,233.25,0.92,190.03,99.45,214.48,0.886,50.12,1,0,1,1,1,0,1,0,0,-59,0.2806,1.44,0,0.209,1,1,1,0,1,0,0,-64,1
2026-04-03T03:44:00,233.17,0.726,149.88,78.64,169.26,0.886,50.02,1,0,1,0,1,0,1,0,0,-59,0.0422,0.19,1.22,0.209,1,0,1,0,1,0,0,-88,0
2026-04-03T03:45:00,233.95,0.776,160.85,84.32,181.61,0.886,50.0,1,0,1,0,1,0,1,0,0,-69,0.0384,0.21,1.2,0.209,1,0,1,0,1,0,0,-77,1
2026-04-03T03:46:00,234.33,0.513,106.34,55.86,120.12,0.885,49.98,1,0,1,1,1,0,1,0,0,-65,0.2835,1.39,0.02,0.209,1,0,1,0,1,0,0,-88,1
2026-04-03T03:47:00,231.74,0.494,101.55,52.83,114.47,0.887,49.97,1,0,1,0,1,0,1,0,0,-63,0.0393,0.21,1.2,0.209,1,0,1,0,1,0,0,-74,1
2026-04-03T03:48:00,233.44,0.674,139.2,73.15,157.25,0.885,49.94,1,0,1,0,1,0,1,0,0,-67,0.0396,0.21,1.2,0.21,1,0,1,0,1,0,0,-88,0
2026-04-03T03:49:00,232.07,0.644,131.98,70.2,149.49,0.883,49.77,1,0,1,0,1,0,1,0,0,-69,0.0387,0.21,1.2,0.21,1,0,1,0,1,0,0,-79,0
2026-04-03T03:50:00,233.04,0.59,120.95,65.3,137.45,0.88,50.02,1,0,1,0,1,0,1,0,0,-61,0.042,0.21,1.2,0.21,1,0,1,0,1,0,0,-64,1
2026-04-03T03:51:00,233.85,0.606,124.66,67.5,141.76,0.879,49.9,1,0,1,1,1,0,1,0,0,-62,0.2849,1.42,0,0.21,1,1,1,0,1,0,0,-66,1
2026-04-03T03:52:00,232.03,0.674,137.65,74.21,156.38,0.88,50.0,1,0,1,0,1,0,1,0,0,-68,0.0451,0.2,1.21,0.21,1,0,1,0,1,0,0,-72,0
2026-04-03T03:53:00,233.42,0.554,114.53,60.1,129.34,0.886,49.75,1,0,1,0,1,0,1,0,0,-59,0.0398,0.2,1.21,0.21,1,0,1,0,1,0,0,-85,0
2026-04-03T03:54:00,234.03,0.693,143.4,75.95,162.27,0.884,49.96,1,0,1,1,1,0,1,0,0,-66,0.2802,1.41,0,0.21,1,1,1,0,1,0,0,-87,1
2026-04-03T03:55:00,232.65,0.352,72.55,37.92,81.86,0.886,50.0,1,0,1,0,1,0,1,0,0,-72,0.0423,0.2,1.21,0.21,1,0,1,0,1,0,0,-82,0
2026-04-03T03:56:00,232.03,0.729,150.24,77.67,169.13,0.888,50.05,1,0,1,1,1,0,1,0,0,-72,0.2785,1.42,0,0.21,1,0,1,0,1,0,0,-82,1
2026-04-03T03:57:00,233.02,0.653,135.3,69.62,152.16,0.889,49.95,1,0,1,0,1,0,1,0,0,-60,0.0381,0.2,1.21,0.211,1,0,1,0,1,0,0,-65,0
2026-04-03T03:58:00,232.67,0.665,137.44,71.12,154.75,0.888,50.07,1,0,1,0,1,0,1,0,0,-68,0.0411,0.2,1.21,0.211,1,0,1,0,1,0,0,-85,1
2026-04-03T03:59:00,231.0,0.658,134.65,70.59,152.03,0.886,49.99,1,0,1,0,1,0,1,0,0,-64,0.0414,0.21,1.2,0.211,1,0,1,0,1,0,0,-83,0
2026-04-03T04:00:00,233.54,0.39,80.45,42.53,91.0,0.884,50.05,1,0,1,1,1,0,1,0,0,-61,0.2791,1.42,0,0.211,1,0,1,0,1,0,0,-81,1
2026-04-03T04:01:00,233.18,0.43,88.72,46.51,100.17,0.886,49.86,1,0,1,1,1,0,1,0,0,-63,0.2818,1.37,0.04,0.211,1,0,1,0,1,0,0,-64,1
2026-04-03T04:02:00,233.46,0.672,139.25,72.45,156.97,0.887,49.97,1,0,1,1,1,0,1,0,0,-72,0.284,1.39,0.02,0.211,1,0,1,0,1,0,0,-83,1
2026-04-03T04:03:00,233.45,0.57,117.65,62.11,133.04,0.884,49.9,1,0,1,0,1,0,1,0,0,-68,0.0444,0.21,1.2,0.211,1,0,1,0,1,0,0,-82,0
2026-04-03T04:04:00,233.19,0.755,157.01,79.72,176.09,0.892,50.08,1,0,1,1,1,0,1,0,0,-67,0.285,1.41,0,0.211,1,0,1,0,1,0,0,-74,1
2026-04-03T04:05:00,232.43,0.476,98.83,49.6,110.58,0.894,49.99,1,0,1,0,1,0,1,0,0,-58,0.0405,0.2,1.21,0.211,1,0,1,0,1,0,0,-77,0
2026-04-03T04:06:00,232.92,0.715,149.11,73.99,166.46,0.896,49.99,1,0,1,1,1,1,1,0,0,-72,0.2838,1.43,0,0.211,1,1,1,0,1,0,0,-68,1
2026-04-03T04:07:00,233.61,0.736,153.28,77.68,171.84,0.892,49.96,1,0,1,0,1,0,1,0,0,-64,0.0386,0.21,1.2,0.211,1,1,1,0,1,0,0,-86,0
2026-04-03T04:08:00,232.42,0.723,150.3,75.35,168.13,0.894,50.01,1,0,1,1,1,0,1,0,0,-58,0.2811,1.45,0,0.211,1,0,1,0,1,0,0,-86,1
2026-04-03T04:09:00,233.37,0.667,138.6,70.87,155.67,0.89,49.95,1,0,1,0,1,0,1,0,0,-59,0.0423,0.21,1.2,0.211,1,0,1,0,1,0,0,-78,0
2026-04-03T04:10:00,232.63,0.628,130.05,66.49,146.06,0.89,50.1,1,0,1,0,1,0,1,0,0,-64,0.0435,0.21,1.2,0.212,1,1,1,0,1,0,0,-70,1
2026-04-03T04:11:00,232.78,0.413,85.62,43.62,96.09,0.891,49.94,1,0,1,0,1,0,1,0,0,-58,0.0443,0.21,1.2,0.212,1,1,1,0,1,0,0,-73,1
2026-04-03T04:12:00,232.9,0.386,79.94,41.35,90.0,0.888,49.96,1,0,1,0,1,0,1,0,0,-60,0.0412,0.2,1.21,0.212,1,1,1,0,1,0,0,-67,1
2026-04-03T04:13:00,233.59,0.725,150.41,77.67,169.28,0.889,49.96,1,0,1,1,1,0,1,0,0,-65,0.2871,1.42,0,0.212,1,0,1,0,1,0,0,-84,0
2026-04-03T04:14:00,232.59,0.7,144.67,74.55,162.75,0.889,50.04,1,0,1,0,1,0,1,0,0,-62,0.0392,0.2,1.21,0.212,1,0,1,0,1,0,0,-64,0
2026-04-03T04:15:00,234.35,0.636,133.03,67.31,149.09,0.892,49.98,1,0,1,0,1,0,1,0,0,-59,0.0425,0.21,1.2,0.212,1,0,1,0,1,0,0,-79,1
2026-04-03T04:16:00,233.3,0.534,111.25,55.93,124.52,0.893,50.03,1,0,1,0,1,0,1,0,0,-65,0.0426,0.21,1.2,0.212,1,0,1,0,1,0,0,-83,1
2026-04-03T04:17:00,232.04,0.527,109.32,54.74,122.26,0.894,49.84,1,0,1,0,1,0,1,0,0,-61,0.0426,0.2,1.21,0.212,1,0,1,0,1,0,0,-82,1
2026-04-03T04:18:00,232.85,0.75,155.84,78.73,174.6,0.893,49.97,1,0,1,1,1,0,1,0,0,-65,0.2796,1.44,0,0.212,1,0,1,0,1,0,0,-69,0
2026-04-03T04:19:00,234.46,0.715,149.73,75.46,167.67,0.893,50.08,1,0,1,0,1,0,1,0,0,-60,0.04,0.2,1.21,0.213,1,0,1,0,1,0,0,-77,0
2026-04-03T04:20:00,234.02,0.781,163.24,82.03,182.69,0.894,50.07,1,0,1,1,1,0,1,0,0,-67,0.2777,1.38,0.03,0.213,1,0,1,0,1,0,0,-69,1
2026-04-03T04:21:00,233.44,0.698,145.57,73.07,162.88,0.894,49.96,1,0,1,0,1,0,1,0,0,-65,0.0397,0.2,1.21,0.213,1,1,1,0,1,0,0,-66,1
